transaccion_id,usuario_id,banco,timestamp,monto,metodo_pago,categoria_comercio,distrito_home,lat_transaccion,lon_transaccion,distancia_km_home,comercio_nuevo,tx_ultimos_15min,hora_dia,dia_semana,es_fraude
TX_101172,USR_252,Scotiabank,2026-07-16 12:11:05,10.25,Yape,Casinos,Santiago de Surco,-12.04552,-76.9271,2.11,0,3,12,3,1
TX_101173,USR_244,Banco de la Nacion,2026-07-10 03:19:05,157.82,Yape,Supermercados,Santiago de Surco,-12.08853,-76.97854,6.96,0,3,3,4,0
TX_101174,USR_324,BCP,2026-07-09 14:50:05,17.74,Yape,Grifos,Los Olivos,-12.03082,-77.09995,10.34,1,3,14,3,0
TX_101175,USR_408,Interbank,2026-06-22 23:38:05,90.64,Yape,Supermercados,Los Olivos,-11.91988,-76.93891,4.65,0,1,23,0,0
TX_101176,USR_203,Scotiabank,2026-06-20 09:03:05,56.94,Plin,Restaurantes,San Isidro,-11.969,-77.03396,6.34,0,3,9,5,0
TX_101177,USR_203,BCP,2026-07-16 14:04:05,123.26,Plin,Tecnologia,San Isidro,-11.98451,-77.03596,7.17,1,1,14,3,0
TX_101178,USR_138,Scotiabank,2026-07-02 11:54:05,26.48,Tarjeta de Credito,Casinos,San Isidro,-12.03969,-77.02339,5.17,1,2,11,3,0
TX_101179,USR_297,Interbank,2026-07-01 03:14:05,181.47,Yape,Tecnologia,Santiago de Surco,-11.98222,-76.97395,10.81,0,1,3,2,0
TX_101180,USR_233,Scotiabank,2026-06-24 20:39:05,242.72,Tarjeta de Credito,Casinos,Los Olivos,-12.14191,-77.01159,4.75,0,1,20,2,0
TX_101181,USR_166,Banco de la Nacion,2026-06-29 15:06:05,31.75,Tarjeta de Debito,Restaurantes,Santiago de Surco,-12.00344,-76.97427,2.58,0,3,15,0,0
TX_101182,USR_490,Banco de la Nacion,2026-06-26 00:48:05,21.52,Tarjeta de Credito,Tecnologia,San Isidro,-12.01156,-77.07064,2.79,0,2,0,4,0
TX_101183,USR_278,Scotiabank,2026-07-09 20:35:05,28.59,Transferencia,Restaurantes,Los Olivos,-12.06334,-76.90597,10.52,1,2,20,3,0
TX_101184,USR_141,BCP,2026-06-28 06:57:05,319.49,Plin,Casinos,Miraflores,-12.09962,-76.95408,14.87,0,3,6,6,1
TX_101185,USR_114,BCP,2026-06-27 03:34:05,117.68,Plin,Grifos,Lima,-11.94811,-77.04996,4.13,0,1,3,5,0
TX_101186,USR_210,BCP,2026-06-21 19:21:05,99.46,Yape,Tecnologia,Lima,-12.13653,-76.95517,2.78,1,3,19,6,0
TX_101187,USR_256,Scotiabank,2026-07-10 03:42:05,21.93,Yape,Restaurantes,San Isidro,-12.13258,-76.98499,5.74,0,1,3,4,0
TX_101188,USR_388,BCP,2026-06-30 11:18:05,162.28,Tarjeta de Debito,Otros,Santiago de Surco,-12.03987,-77.07816,7.86,0,3,11,1,0
TX_101189,USR_330,Interbank,2026-06-26 06:17:05,308.74,Tarjeta de Debito,Tecnologia,Miraflores,-12.08686,-77.06436,6.88,0,3,6,4,0
TX_101190,USR_256,Banco de la Nacion,2026-07-15 00:59:05,269.2,Transferencia,Tecnologia,Los Olivos,-11.96364,-77.09174,12.28,0,2,0,2,0
TX_101191,USR_137,Interbank,2026-06-26 01:23:05,152.55,Yape,Tecnologia,Santiago de Surco,-11.99145,-76.93815,9.23,1,2,1,4,0
TX_101192,USR_196,BCP,2026-07-01 17:02:05,16.74,Yape,Supermercados,San Isidro,-11.95687,-76.98966,10.08,0,2,17,2,0
TX_101193,USR_388,Interbank,2026-06-18 23:26:05,22.88,Tarjeta de Debito,Restaurantes,Santiago de Surco,-12.06883,-77.03665,6.25,0,3,23,3,0
TX_101194,USR_353,BCP,2026-06-21 22:47:05,12.58,Tarjeta de Debito,Restaurantes,San Isidro,-11.96487,-77.07473,4.45,1,2,22,6,0
TX_101195,USR_295,Scotiabank,2026-07-16 18:05:05,49.66,Tarjeta de Debito,Tecnologia,Lima,-11.93442,-77.00319,7.78,1,2,18,3,0
TX_101196,USR_185,Interbank,2026-07-05 14:33:05,26.87,Plin,Grifos,Lima,-12.06368,-76.99495,5.38,0,3,14,6,0
TX_101197,USR_421,Scotiabank,2026-06-20 17:41:05,50.18,Tarjeta de Credito,Tecnologia,Santiago de Surco,-12.06503,-76.95961,4.12,0,2,17,5,0
TX_101198,USR_109,Scotiabank,2026-07-01 13:30:05,77.93,Tarjeta de Credito,Supermercados,Miraflores,-11.92501,-76.90601,2.87,0,1,13,2,0
TX_101199,USR_104,BBVA,2026-07-04 01:05:05,434.66,Yape,Casinos,Los Olivos,-12.13755,-77.01301,6.13,0,2,1,5,0
TX_101200,USR_222,BCP,2026-07-07 10:36:05,146.39,Plin,Supermercados,San Isidro,-12.06245,-77.01879,6.72,0,1,10,1,0
TX_101201,USR_429,Banco de la Nacion,2026-07-07 22:19:05,275.25,Tarjeta de Debito,Grifos,Los Olivos,-12.12033,-77.02601,6.49,0,2,22,1,0
TX_101202,USR_452,BCP,2026-06-21 06:48:05,190.86,Yape,Tecnologia,Lima,-12.14275,-76.93462,2.49,0,3,6,6,0
TX_101203,USR_217,Banco de la Nacion,2026-06-17 20:43:05,22.9,Plin,Restaurantes,Miraflores,-12.12178,-77.06874,6.5,0,3,20,2,0
TX_101204,USR_393,BCP,2026-06-25 18:05:05,204.73,Transferencia,Otros,Miraflores,-12.04219,-77.03124,3.04,1,2,18,3,0
TX_101205,USR_496,Scotiabank,2026-06-26 23:56:05,53.26,Plin,Tecnologia,Los Olivos,-11.97826,-76.95501,7.38,0,1,23,4,0
TX_101206,USR_258,Interbank,2026-06-22 00:05:05,157.88,Yape,Grifos,Lima,-12.07768,-77.09686,5.3,0,2,0,0,0
TX_101207,USR_402,Interbank,2026-07-11 14:28:05,67.55,Tarjeta de Credito,Restaurantes,Los Olivos,-11.93758,-77.04212,9.72,0,3,14,5,0
TX_101208,USR_327,BBVA,2026-07-06 23:04:05,914.43,Tarjeta de Debito,Supermercados,Santiago de Surco,-12.0406,-76.97171,8.68,0,2,23,0,0
TX_101209,USR_464,Banco de la Nacion,2026-07-14 06:28:05,50.89,Transferencia,Casinos,Miraflores,-11.90794,-77.06281,8.03,0,3,6,1,0
TX_101210,USR_315,Banco de la Nacion,2026-07-06 17:26:05,54.09,Plin,Casinos,Miraflores,-11.91146,-77.03946,7.77,0,1,17,0,0
TX_101211,USR_283,Banco de la Nacion,2026-07-15 20:49:05,405.34,Yape,Tecnologia,Santiago de Surco,-11.95668,-77.00279,6.41,1,1,20,2,0
TX_101212,USR_114,Scotiabank,2026-06-17 14:25:05,8.74,Yape,Supermercados,Lima,-11.9169,-77.0156,1.78,0,3,14,2,0
TX_101213,USR_256,Banco de la Nacion,2026-06-30 20:05:05,183.95,Tarjeta de Debito,Otros,Miraflores,-11.97323,-77.07879,7.3,1,1,20,1,0
TX_101214,USR_235,Interbank,2026-07-05 09:57:05,198.83,Yape,Otros,San Isidro,-11.9261,-76.91235,5.61,1,3,9,6,0
TX_101215,USR_360,Scotiabank,2026-07-03 19:12:05,276.53,Yape,Grifos,San Isidro,-12.09088,-77.09114,5.63,0,3,19,4,0
TX_101216,USR_256,BCP,2026-07-09 07:24:05,555.0,Tarjeta de Debito,Casinos,Lima,-12.06364,-76.95005,4.88,0,3,7,3,0
TX_101217,USR_146,Banco de la Nacion,2026-06-23 19:11:05,561.99,Transferencia,Supermercados,Santiago de Surco,-11.96177,-77.08572,11.5,0,2,19,1,0
TX_101218,USR_423,Banco de la Nacion,2026-07-05 02:40:05,15.13,Tarjeta de Credito,Tecnologia,Los Olivos,-12.04386,-77.00654,3.79,1,1,2,6,0
TX_101219,USR_431,BCP,2026-06-28 17:16:05,263.76,Tarjeta de Credito,Restaurantes,Lima,-11.94067,-77.06492,4.36,0,2,17,6,0
TX_101220,USR_272,Banco de la Nacion,2026-07-12 00:56:05,160.9,Plin,Tecnologia,Los Olivos,-11.93059,-77.07178,12.84,0,2,0,6,0
TX_101221,USR_229,BCP,2026-07-07 22:42:05,161.34,Transferencia,Tecnologia,Lima,-12.07507,-77.07482,9.11,0,1,22,1,0
TX_101222,USR_194,Scotiabank,2026-07-15 05:43:05,25.61,Plin,Supermercados,San Isidro,-11.94414,-77.00944,0.84,0,2,5,2,0
TX_101223,USR_214,Interbank,2026-07-16 04:46:05,162.55,Tarjeta de Credito,Casinos,Santiago de Surco,-12.11143,-76.9969,10.88,0,3,4,3,0
TX_101224,USR_342,BCP,2026-06-18 19:23:05,611.68,Tarjeta de Debito,Supermercados,San Isidro,-12.06645,-77.07332,3.58,1,2,19,3,0
TX_101225,USR_391,BBVA,2026-07-04 20:41:05,369.25,Yape,Restaurantes,Santiago de Surco,-12.02051,-76.90412,7.82,0,3,20,5,0
TX_101226,USR_381,BCP,2026-06-26 10:04:05,91.74,Tarjeta de Credito,Supermercados,Los Olivos,-12.09339,-77.04845,6.35,0,1,10,4,0
TX_101227,USR_398,Banco de la Nacion,2026-06-26 11:22:05,11.12,Transferencia,Grifos,Lima,-12.00518,-77.00823,6.2,0,2,11,4,0
TX_101228,USR_382,Scotiabank,2026-06-19 08:29:05,72.48,Tarjeta de Credito,Tecnologia,Miraflores,-12.00533,-77.05675,7.95,0,1,8,4,0
TX_101229,USR_168,Scotiabank,2026-06-24 06:54:05,267.64,Transferencia,Casinos,Miraflores,-12.09827,-77.00122,3.41,0,3,6,2,0
TX_101230,USR_247,BCP,2026-07-17 06:02:05,186.35,Transferencia,Otros,Santiago de Surco,-11.95109,-76.9488,2.94,0,2,6,4,0
TX_101231,USR_110,Interbank,2026-06-24 15:13:05,97.25,Transferencia,Restaurantes,Santiago de Surco,-11.99209,-76.99578,7.26,0,3,15,2,0
TX_101232,USR_353,BBVA,2026-06-22 12:43:05,13.5,Plin,Otros,San Isidro,-12.07056,-77.04287,4.14,0,3,12,0,0
TX_101233,USR_429,Scotiabank,2026-07-10 21:12:05,88.5,Tarjeta de Debito,Tecnologia,Miraflores,-12.09195,-77.05032,13.51,0,3,21,4,0
TX_101234,USR_459,Banco de la Nacion,2026-06-20 01:19:05,99.96,Tarjeta de Credito,Supermercados,San Isidro,-11.93031,-76.94821,5.48,0,1,1,5,0
TX_101235,USR_137,Banco de la Nacion,2026-06-20 09:54:05,400.83,Tarjeta de Debito,Otros,Los Olivos,-11.94106,-77.07635,2.43,0,1,9,5,0
TX_101236,USR_233,Interbank,2026-06-20 16:04:05,158.7,Yape,Grifos,Miraflores,-12.09256,-77.02601,7.61,0,1,16,5,0
TX_101237,USR_299,Scotiabank,2026-07-01 18:47:05,61.02,Tarjeta de Credito,Supermercados,Los Olivos,-12.1411,-77.0697,4.28,0,2,18,2,0
TX_101238,USR_122,BCP,2026-07-11 14:36:05,116.77,Tarjeta de Debito,Tecnologia,Lima,-11.94887,-77.0484,2.84,1,3,14,5,0
TX_101239,USR_402,Banco de la Nacion,2026-07-11 09:00:05,15.25,Tarjeta de Debito,Otros,San Isidro,-11.99612,-77.06946,5.24,1,1,9,5,0
TX_101240,USR_445,Interbank,2026-07-10 09:34:05,544.41,Yape,Restaurantes,Santiago de Surco,-12.12478,-76.92265,12.9,0,3,9,4,1
TX_101241,USR_401,Scotiabank,2026-07-01 22:58:05,71.96,Transferencia,Otros,Miraflores,-12.00316,-76.95362,5.15,0,1,22,2,0
TX_101242,USR_462,Scotiabank,2026-07-11 01:24:05,102.48,Tarjeta de Credito,Otros,San Isidro,-12.03695,-76.98781,4.62,0,3,1,5,0
TX_101243,USR_495,Scotiabank,2026-07-01 12:52:05,70.84,Tarjeta de Credito,Casinos,Santiago de Surco,-11.95636,-77.05511,5.42,0,1,12,2,0
TX_101244,USR_317,Scotiabank,2026-06-25 09:16:05,177.1,Yape,Otros,Lima,-12.09773,-76.99795,0.78,0,1,9,3,0
TX_101245,USR_240,Scotiabank,2026-06-29 05:04:05,167.81,Transferencia,Tecnologia,Miraflores,-12.03671,-76.99583,2.67,0,1,5,0,0
TX_101246,USR_203,Banco de la Nacion,2026-07-08 10:42:05,193.46,Tarjeta de Credito,Restaurantes,Los Olivos,-12.11094,-76.98192,9.73,0,1,10,2,0
TX_101247,USR_309,Interbank,2026-07-08 09:45:05,51.83,Tarjeta de Credito,Tecnologia,Lima,-11.91062,-77.08798,13.82,0,3,9,2,0
TX_101248,USR_210,Scotiabank,2026-07-04 02:16:05,61.9,Tarjeta de Credito,Grifos,Santiago de Surco,-11.95532,-76.90542,2.93,0,1,2,5,0
TX_101249,USR_203,BBVA,2026-06-27 03:47:05,25.07,Transferencia,Supermercados,Miraflores,-11.96582,-77.00691,6.19,0,1,3,5,0
TX_101250,USR_415,BBVA,2026-06-19 10:02:05,164.85,Yape,Otros,Miraflores,-11.97745,-76.91469,13.02,0,1,10,4,0
TX_101251,USR_270,Interbank,2026-06-21 12:34:05,11.09,Tarjeta de Credito,Casinos,Lima,-12.04417,-77.09804,2.92,0,3,12,6,0
TX_101252,USR_455,BCP,2026-06-30 04:51:05,141.58,Tarjeta de Debito,Restaurantes,Miraflores,-11.91918,-77.05049,3.21,1,1,4,1,0
TX_101253,USR_423,BCP,2026-07-14 12:35:05,310.68,Transferencia,Casinos,Santiago de Surco,-12.13177,-77.0792,11.43,0,3,12,1,0
TX_101254,USR_232,BCP,2026-07-13 14:43:05,337.23,Plin,Casinos,Lima,-11.94919,-76.94608,7.82,0,2,14,0,0
TX_101255,USR_475,BBVA,2026-06-20 05:02:05,94.41,Yape,Casinos,Los Olivos,-12.09619,-77.03597,2.87,1,3,5,5,0
TX_101256,USR_392,BCP,2026-07-11 07:29:05,97.23,Tarjeta de Debito,Otros,Lima,-12.06899,-76.9319,5.0,0,2,7,5,0
TX_101257,USR_427,Banco de la Nacion,2026-06-25 00:52:05,17.01,Tarjeta de Credito,Restaurantes,Lima,-12.02014,-76.93352,1.7,0,1,0,3,0
TX_101258,USR_226,Scotiabank,2026-07-08 17:19:05,171.65,Plin,Restaurantes,Los Olivos,-11.95434,-76.96644,5.32,1,1,17,2,0
TX_101259,USR_205,BBVA,2026-06-21 15:34:05,263.27,Yape,Casinos,Santiago de Surco,-11.94037,-76.96684,8.67,0,3,15,6,0
TX_101260,USR_191,Interbank,2026-07-08 00:07:05,47.09,Transferencia,Supermercados,San Isidro,-12.00407,-76.95997,6.35,0,1,0,2,0
TX_101261,USR_386,Interbank,2026-07-08 08:36:05,87.05,Plin,Otros,San Isidro,-12.04924,-76.96525,7.22,0,1,8,2,0
TX_101262,USR_477,Scotiabank,2026-07-16 09:07:05,278.8,Plin,Otros,Los Olivos,-11.91337,-77.02262,4.45,0,3,9,3,0
TX_101263,USR_492,BBVA,2026-06-20 04:17:05,319.48,Tarjeta de Debito,Tecnologia,Santiago de Surco,-12.08837,-76.96343,2.97,0,1,4,5,0
TX_101264,USR_150,BCP,2026-07-07 18:13:05,46.79,Yape,Otros,Miraflores,-11.94923,-76.92052,0.81,0,2,18,1,0
TX_101265,USR_128,BCP,2026-07-16 07:10:05,124.97,Tarjeta de Debito,Casinos,Los Olivos,-11.99699,-77.03349,9.28,0,2,7,3,0
TX_101266,USR_395,Banco de la Nacion,2026-07-09 05:53:05,37.07,Tarjeta de Debito,Grifos,San Isidro,-12.05578,-76.91102,7.11,1,1,5,3,0
TX_101267,USR_396,Banco de la Nacion,2026-07-03 01:00:05,21.12,Tarjeta de Credito,Casinos,Santiago de Surco,-12.14966,-77.09728,3.61,1,1,1,4,0
TX_101268,USR_313,BCP,2026-06-29 23:59:05,368.07,Transferencia,Restaurantes,Lima,-12.03835,-77.03018,5.21,0,2,23,0,0
TX_101269,USR_366,Interbank,2026-07-07 19:21:05,262.64,Plin,Otros,Santiago de Surco,-12.08082,-77.07358,8.99,0,1,19,1,0
TX_101270,USR_356,Interbank,2026-07-14 19:50:05,219.09,Yape,Otros,Santiago de Surco,-12.12391,-77.07468,6.22,0,2,19,1,0
TX_101271,USR_401,Banco de la Nacion,2026-06-18 12:43:05,12.5,Transferencia,Tecnologia,San Isidro,-12.13121,-76.93691,4.22,0,3,12,3,0
TX_101272,USR_200,Scotiabank,2026-07-16 23:47:05,283.42,Transferencia,Grifos,San Isidro,-12.06311,-76.91633,3.94,0,2,23,3,0
TX_101273,USR_445,BCP,2026-07-02 00:47:05,91.45,Yape,Otros,Miraflores,-11.99631,-76.94445,3.5,0,1,0,3,0
TX_101274,USR_209,Banco de la Nacion,2026-07-05 15:08:05,67.87,Transferencia,Tecnologia,Miraflores,-11.94062,-76.90468,9.32,0,1,15,6,0
TX_101275,USR_281,Banco de la Nacion,2026-06-24 14:46:05,123.61,Tarjeta de Credito,Tecnologia,Los Olivos,-12.10411,-77.05673,6.6,0,2,14,2,0
TX_101276,USR_412,BCP,2026-06-30 11:52:05,19.37,Transferencia,Grifos,Lima,-12.04384,-77.07184,7.86,0,2,11,1,0
TX_101277,USR_100,BCP,2026-07-01 12:24:05,216.99,Tarjeta de Credito,Casinos,Miraflores,-12.05201,-76.99586,9.92,0,1,12,2,0
TX_101278,USR_418,Interbank,2026-07-07 20:48:05,136.0,Plin,Casinos,San Isidro,-12.02165,-76.93419,14.72,0,1,20,1,0
TX_101279,USR_154,Scotiabank,2026-06-22 04:13:05,35.98,Plin,Casinos,Santiago de Surco,-11.9476,-77.09203,3.79,0,1,4,0,0
TX_101280,USR_470,Scotiabank,2026-07-11 04:33:05,36.28,Tarjeta de Debito,Supermercados,Los Olivos,-12.01159,-76.90089,3.16,0,3,4,5,0
TX_101281,USR_498,BCP,2026-07-01 22:20:05,35.55,Tarjeta de Credito,Casinos,Miraflores,-11.93834,-76.97955,5.57,1,3,22,2,0
TX_101282,USR_248,BBVA,2026-06-21 05:10:05,13.8,Plin,Grifos,Santiago de Surco,-12.02036,-76.90421,1.34,0,2,5,6,0
TX_101283,USR_408,Banco de la Nacion,2026-06-23 23:20:05,137.94,Transferencia,Supermercados,Santiago de Surco,-11.99904,-77.02698,8.86,0,2,23,1,0
TX_101284,USR_236,Banco de la Nacion,2026-07-13 01:01:05,280.21,Yape,Casinos,Miraflores,-12.04065,-77.0084,10.37,1,3,1,0,0
TX_101285,USR_301,BCP,2026-07-16 08:13:05,7.65,Yape,Supermercados,Lima,-11.94423,-76.94953,7.61,0,3,8,3,0
TX_101286,USR_412,BBVA,2026-06-30 05:08:05,12.54,Tarjeta de Credito,Grifos,Lima,-11.91904,-76.94146,3.95,0,2,5,1,0
TX_101287,USR_216,Interbank,2026-07-14 22:29:05,132.57,Tarjeta de Debito,Casinos,Los Olivos,-11.99021,-77.05339,2.56,0,3,22,1,0
TX_101288,USR_253,BCP,2026-07-01 09:58:05,261.8,Transferencia,Restaurantes,Lima,-11.9448,-76.91404,4.91,0,2,9,2,1
TX_101289,USR_390,BCP,2026-07-13 09:28:05,64.34,Tarjeta de Credito,Otros,Los Olivos,-12.13525,-76.92652,9.47,0,1,9,0,0
TX_101290,USR_162,Banco de la Nacion,2026-06-23 13:44:05,69.53,Yape,Grifos,San Isidro,-11.92347,-77.09636,4.62,0,2,13,1,0
TX_101291,USR_343,BCP,2026-06-26 13:12:05,141.08,Tarjeta de Credito,Tecnologia,Miraflores,-12.10277,-77.07429,1.32,0,3,13,4,0
TX_101292,USR_124,BCP,2026-06-17 20:05:05,53.07,Transferencia,Tecnologia,Santiago de Surco,-12.08587,-77.00078,4.0,0,3,20,2,0
TX_101293,USR_189,BCP,2026-07-01 22:44:05,9.05,Plin,Grifos,Los Olivos,-12.13667,-77.00781,15.17,0,3,22,2,0
TX_101294,USR_174,Banco de la Nacion,2026-06-21 22:45:05,204.33,Transferencia,Tecnologia,Lima,-11.90865,-76.95832,7.51,1,2,22,6,0
TX_101295,USR_393,Interbank,2026-07-15 12:37:05,152.38,Plin,Grifos,Los Olivos,-11.937,-77.08206,10.75,0,3,12,2,0
TX_101296,USR_485,Interbank,2026-07-16 17:58:05,135.4,Plin,Restaurantes,Los Olivos,-11.9217,-76.97103,8.63,0,2,17,3,0
TX_101297,USR_490,BCP,2026-06-24 08:24:05,208.04,Plin,Grifos,Lima,-11.9382,-76.97673,6.23,0,1,8,2,0
TX_101298,USR_309,Banco de la Nacion,2026-06-19 03:18:05,173.7,Tarjeta de Credito,Casinos,Lima,-12.03012,-77.05328,2.84,0,1,3,4,0
TX_101299,USR_446,Interbank,2026-06-23 23:56:05,39.58,Yape,Casinos,Miraflores,-11.91898,-76.99152,4.63,1,3,23,1,0
TX_101300,USR_116,Interbank,2026-07-10 21:19:05,70.19,Tarjeta de Credito,Supermercados,Santiago de Surco,-11.90763,-77.05556,6.62,0,2,21,4,0
TX_101301,USR_227,Interbank,2026-06-23 20:51:05,25.22,Yape,Tecnologia,Miraflores,-12.02436,-77.07062,10.11,0,2,20,1,0
TX_101302,USR_463,Banco de la Nacion,2026-07-07 08:13:05,25.86,Transferencia,Otros,Miraflores,-12.10609,-76.98537,3.96,0,3,8,1,0
TX_101303,USR_350,Banco de la Nacion,2026-06-26 15:25:05,174.14,Tarjeta de Debito,Tecnologia,Lima,-11.98534,-76.90451,2.54,0,2,15,4,0
TX_101304,USR_278,BCP,2026-06-17 17:02:05,298.42,Transferencia,Grifos,Lima,-11.90614,-77.05261,6.4,0,3,17,2,0
TX_101305,USR_281,Scotiabank,2026-06-22 13:20:05,498.45,Tarjeta de Credito,Otros,Santiago de Surco,-11.93196,-77.02893,3.12,0,3,13,0,0
TX_101306,USR_251,Interbank,2026-07-03 02:09:05,153.47,Tarjeta de Credito,Otros,Los Olivos,-11.93455,-77.04869,6.86,0,1,2,4,0
TX_101307,USR_124,Scotiabank,2026-07-04 08:22:05,35.52,Yape,Tecnologia,Miraflores,-11.91655,-77.04671,3.91,0,3,8,5,0
TX_101308,USR_279,Banco de la Nacion,2026-06-29 11:45:05,21.75,Tarjeta de Credito,Otros,Santiago de Surco,-11.92651,-77.01916,3.62,0,2,11,0,0
TX_101309,USR_297,Banco de la Nacion,2026-06-25 14:51:05,256.38,Plin,Otros,Miraflores,-11.95593,-76.95963,5.05,0,3,14,3,0
TX_101310,USR_443,Banco de la Nacion,2026-06-20 13:01:05,134.68,Tarjeta de Credito,Casinos,Los Olivos,-11.97043,-77.09224,6.71,0,1,13,5,0
TX_101311,USR_260,Scotiabank,2026-07-16 08:45:05,149.46,Yape,Restaurantes,Miraflores,-12.08381,-76.90858,6.28,0,1,8,3,0
TX_101312,USR_276,Banco de la Nacion,2026-06-19 05:54:05,233.12,Yape,Grifos,San Isidro,-11.99466,-77.09074,3.75,0,2,5,4,0
TX_101313,USR_384,BCP,2026-07-08 08:39:05,187.24,Plin,Tecnologia,Santiago de Surco,-12.01963,-76.92375,10.53,0,3,8,2,0
TX_101314,USR_162,Banco de la Nacion,2026-07-07 20:41:05,274.78,Yape,Casinos,Lima,-11.93451,-76.92112,2.41,0,2,20,1,0
TX_101315,USR_249,BBVA,2026-07-03 04:09:05,13.68,Tarjeta de Debito,Supermercados,Miraflores,-12.02707,-76.9951,1.42,0,2,4,4,0
TX_101316,USR_253,Scotiabank,2026-06-24 02:19:05,211.46,Transferencia,Otros,Santiago de Surco,-12.11806,-77.0726,6.79,0,3,2,2,0
TX_101317,USR_255,BBVA,2026-07-14 23:52:05,290.42,Tarjeta de Credito,Otros,Santiago de Surco,-12.14876,-76.98697,2.57,0,1,23,1,0
TX_101318,USR_469,Banco de la Nacion,2026-06-21 03:44:05,55.56,Tarjeta de Debito,Tecnologia,Miraflores,-11.98053,-76.97427,5.93,0,2,3,6,0
TX_101319,USR_148,BCP,2026-06-20 15:17:05,158.43,Tarjeta de Credito,Restaurantes,Lima,-12.01252,-76.92845,12.31,0,2,15,5,0
TX_101320,USR_436,Interbank,2026-06-27 15:35:05,61.57,Tarjeta de Debito,Restaurantes,Lima,-12.06726,-76.98982,7.74,0,1,15,5,0
TX_101321,USR_183,Banco de la Nacion,2026-07-07 17:23:05,480.41,Tarjeta de Credito,Tecnologia,Miraflores,-12.10776,-77.01786,6.93,0,3,17,1,0
TX_101322,USR_460,BCP,2026-06-22 16:22:05,10.1,Plin,Tecnologia,Santiago de Surco,-12.03332,-76.93234,6.54,0,3,16,0,0
TX_101323,USR_276,Scotiabank,2026-06-25 23:22:05,135.05,Yape,Casinos,Lima,-12.12493,-76.90381,3.15,0,3,23,3,0
TX_101324,USR_247,BBVA,2026-07-04 02:58:05,32.32,Yape,Tecnologia,Miraflores,-12.06597,-76.97098,5.32,0,1,2,5,0
TX_101325,USR_217,BBVA,2026-06-27 21:42:05,191.83,Plin,Supermercados,Miraflores,-12.0552,-76.92512,4.58,0,2,21,5,0
TX_101326,USR_441,BBVA,2026-06-29 12:03:05,34.02,Tarjeta de Debito,Casinos,Miraflores,-12.0336,-76.98025,12.37,0,1,12,0,0
TX_101327,USR_162,Scotiabank,2026-07-06 04:58:05,45.26,Transferencia,Otros,Santiago de Surco,-12.03334,-76.96204,3.72,0,2,4,0,0
TX_101328,USR_288,BCP,2026-07-04 00:24:05,107.29,Tarjeta de Debito,Otros,Lima,-12.08575,-76.96237,5.65,0,2,0,5,0
TX_101329,USR_459,Scotiabank,2026-07-05 20:10:05,374.47,Yape,Otros,Santiago de Surco,-11.93745,-76.95904,11.79,0,3,20,6,0
TX_101330,USR_148,BBVA,2026-06-30 03:39:05,40.68,Transferencia,Otros,San Isidro,-12.06111,-77.0358,8.82,0,3,3,1,0
TX_101331,USR_426,Banco de la Nacion,2026-06-29 22:35:05,28.36,Tarjeta de Credito,Grifos,Lima,-12.0926,-76.98487,12.92,0,3,22,0,0
TX_101332,USR_356,Interbank,2026-06-24 07:06:05,218.43,Transferencia,Supermercados,Santiago de Surco,-12.10605,-76.98117,6.85,1,1,7,2,0
TX_101333,USR_323,Scotiabank,2026-07-15 19:19:05,109.16,Tarjeta de Debito,Casinos,Lima,-12.06936,-77.03699,4.51,0,3,19,2,0
TX_101334,USR_240,Scotiabank,2026-06-24 13:39:05,369.2,Plin,Casinos,San Isidro,-12.13311,-77.03003,9.36,0,1,13,2,0
TX_101335,USR_314,BCP,2026-06-30 02:55:05,28.78,Tarjeta de Credito,Otros,Los Olivos,-12.14177,-76.94755,4.15,0,3,2,1,0
TX_101336,USR_478,BCP,2026-07-03 08:04:05,160.74,Tarjeta de Debito,Restaurantes,Miraflores,-11.99871,-76.98346,3.0,0,3,8,4,0
TX_101337,USR_310,Scotiabank,2026-07-13 18:48:05,44.77,Tarjeta de Credito,Casinos,Santiago de Surco,-11.99521,-77.07016,7.83,0,3,18,0,0
TX_101338,USR_417,BBVA,2026-07-11 20:26:05,30.58,Transferencia,Supermercados,San Isidro,-12.0176,-76.93247,7.14,1,1,20,5,0
TX_101339,USR_131,Interbank,2026-07-13 13:59:05,177.53,Yape,Tecnologia,San Isidro,-11.95943,-76.92338,10.28,0,2,13,0,0
TX_101340,USR_257,BCP,2026-06-23 21:59:05,140.09,Tarjeta de Debito,Supermercados,Lima,-12.14021,-77.00677,12.78,1,1,21,1,0
TX_101341,USR_384,BBVA,2026-06-24 19:33:05,215.87,Plin,Otros,Lima,-11.91601,-77.05822,9.86,0,1,19,2,1
TX_101342,USR_404,Banco de la Nacion,2026-07-11 13:00:05,60.54,Transferencia,Otros,Miraflores,-12.12623,-76.91048,1.76,0,1,13,5,0
TX_101343,USR_385,BCP,2026-07-15 01:27:05,94.12,Tarjeta de Debito,Grifos,Lima,-11.98149,-76.92355,7.39,0,2,1,2,0
TX_101344,USR_243,BBVA,2026-07-07 15:50:05,83.0,Plin,Casinos,Santiago de Surco,-12.11665,-77.05112,8.76,1,1,15,1,0
TX_101345,USR_118,BBVA,2026-06-20 03:23:05,626.12,Tarjeta de Debito,Casinos,Santiago de Surco,-11.93002,-77.08088,14.17,0,3,3,5,0
